dataset,method,family,seed,fit_time_sec,n_iter,n_model_evals,rmse,converged,error,theta_init_source,zzu_best_transform
exponential_multiplicative,BFGS_warmstart,nonlinear,4,0.0007299170000001354,9.0,143.0,12.654478253275162,True,,zzu_screen,
exponential_multiplicative,identity,linearized_ols,5,3.1167000000165146e-05,,,7.663551115397801,,,,
exponential_multiplicative,log_no_smear,linearized_ols,5,3.07079999999349e-05,,,4.304245544930391,,,,
exponential_multiplicative,log_smear,linearized_ols,5,3.129199999984955e-05,,,4.538584134873489,,,,
exponential_multiplicative,reciprocal_no_smear,linearized_ols,5,2.9000000000056758e-05,,,27.71410097312431,,,,
exponential_multiplicative,reciprocal_smear,linearized_ols,5,2.720800000011181e-05,,,225.3624219024985,,,,
exponential_multiplicative,power_0.5_smear,linearized_ols,5,3.591699999994091e-05,,,5.291035527216292,,,,
exponential_multiplicative,power_2_smear,linearized_ols,5,2.84170000000028e-05,,,20.661319461346757,,,,
exponential_multiplicative,boxcox_no_smear,linearized_ols,5,0.005585166000000141,,,4.304245544930391,,,,
exponential_multiplicative,boxcox_smear,linearized_ols,5,0.005744500000000041,,,4.538584134873489,,,,
exponential_multiplicative,yeojohnson_no_smear,linearized_ols,5,0.006216041999999922,,,4.246952314761442,,,,
exponential_multiplicative,yeojohnson_smear,linearized_ols,5,0.0060715000000000074,,,4.473953939196244,,,,
exponential_multiplicative,GD,nonlinear,5,0.09770520800000004,3819.0,26734.0,4.549688039761849,True,,heuristic,
exponential_multiplicative,GN,nonlinear,5,0.0007898330000000175,23.0,162.0,4.548419923657753,True,,heuristic,
exponential_multiplicative,BFGS,nonlinear,5,0.0012728330000000287,16.0,257.0,4.548419924488219,True,,heuristic,
exponential_multiplicative,ZZU,zzu_hybrid,5,0.0012100840000000002,9.0,145.0,4.526422745320357,True,,,log_smear
exponential_multiplicative,BFGS_warmstart,nonlinear,5,0.0007325830000000089,9.0,144.0,4.548419914091038,True,,zzu_screen,
exponential_multiplicative,identity,linearized_ols,6,2.84170000000028e-05,,,10.580635818487751,,,,
exponential_multiplicative,log_no_smear,linearized_ols,6,2.7957999999994598e-05,,,6.3629944049001645,,,,
exponential_multiplicative,log_smear,linearized_ols,6,2.5875000000175064e-05,,,6.315595455920957,,,,
