dataset,method,family,seed,fit_time_sec,n_iter,n_model_evals,rmse,converged,error,theta_init_source,zzu_best_transform
exponential_additive,power_2_smear,linearized_ols,0,4.5886990847066045e-05,,,13.628989184306036,,,,
exponential_additive,boxcox_no_smear,linearized_ols,0,0.0065865240030689165,,,7.465065339681491,,,,
exponential_additive,boxcox_smear,linearized_ols,0,0.0066079750104108825,,,6.460715953876217,,,,
exponential_additive,yeojohnson_no_smear,linearized_ols,0,0.007293321003089659,,,8.150560511925919,,,,
exponential_additive,yeojohnson_smear,linearized_ols,0,0.007168376992922276,,,7.493624113379455,,,,
exponential_additive,GD,nonlinear,0,0.12321162701118737,5000.0,35001.0,4.2766938885673005,False,,heuristic,
exponential_additive,GN,nonlinear,0,0.0010476349998498335,24.0,169.0,4.272293072436064,True,,heuristic,
exponential_additive,BFGS,nonlinear,0,0.001402585010509938,18.0,272.0,4.272293072370992,True,,heuristic,
exponential_additive,ZZU,zzu_hybrid,0,0.0020380939968163148,11.0,173.0,21.367811742725713,True,,,log_smear
exponential_additive,BFGS_warmstart,nonlinear,0,0.0009515439887763932,11.0,172.0,31.5940228979487,True,,zzu_screen,
exponential_additive,identity,linearized_ols,1,5.3997006034478545e-05,,,9.127334380749462,,,,
exponential_additive,log_no_smear,linearized_ols,1,4.4055996113456786e-05,,,19.40354532007252,,,,
exponential_additive,log_smear,linearized_ols,1,3.9852995541878045e-05,,,378.0172111414133,,,,
exponential_additive,reciprocal_no_smear,linearized_ols,1,4.762400931213051e-05,,,19.842322466751956,,,,
exponential_additive,reciprocal_smear,linearized_ols,1,3.9803999243304133e-05,,,19.842314503538383,,,,
exponential_additive,power_0.5_smear,linearized_ols,1,4.789400554727763e-05,,,6.464535419416994,,,,
exponential_additive,power_2_smear,linearized_ols,1,4.070399154443294e-05,,,16.316794610682795,,,,
exponential_additive,boxcox_no_smear,linearized_ols,1,0.006636030986555852,,,5.887310185366463,,,,
exponential_additive,boxcox_smear,linearized_ols,1,0.006834416999481618,,,6.165776732778539,,,,
exponential_additive,yeojohnson_no_smear,linearized_ols,1,0.007617851995746605,,,6.378726175722584,,,,
exponential_additive,yeojohnson_smear,linearized_ols,1,0.007837594006559812,,,6.595668528056692,,,,
exponential_additive,GD,nonlinear,1,0.1258309790136991,5000.0,35001.0,4.673146480968339,False,,heuristic,
exponential_additive,GN,nonlinear,1,0.000928902009036392,21.0,148.0,4.680148395830449,True,,heuristic,
exponential_additive,BFGS,nonlinear,1,0.00158752100833226,20.0,311.0,4.680148391122373,True,,heuristic,
exponential_additive,ZZU,zzu_hybrid,1,0.0037488809903152287,34.0,514.0,4.753218429913742,True,,,log_smear
exponential_additive,BFGS_warmstart,nonlinear,1,0.0025090909912250936,34.0,513.0,4.680148392277112,True,,zzu_screen,
exponential_additive,identity,linearized_ols,2,5.560099089052528e-05,,,8.505886993720514,,,,
exponential_additive,log_no_smear,linearized_ols,2,4.605800495482981e-05,,,58.78426191481976,,,,
exponential_additive,log_smear,linearized_ols,2,4.273800004739314e-05,,,1823.5790780250823,,,,
exponential_additive,reciprocal_no_smear,linearized_ols,2,4.484898818191141e-05,,,29.156043413257656,,,,
exponential_additive,reciprocal_smear,linearized_ols,2,4.196200461592525e-05,,,29.156032398273823,,,,
exponential_additive,power_0.5_smear,linearized_ols,2,4.4751999666914344e-05,,,5.59926336678328,,,,
exponential_additive,power_2_smear,linearized_ols,2,4.113800241611898e-05,,,13.289634789960337,,,,
exponential_additive,boxcox_no_smear,linearized_ols,2,0.006806727004004642,,,5.592849309969107,,,,
exponential_additive,boxcox_smear,linearized_ols,2,0.006615833000978455,,,4.898380122803654,,,,
exponential_additive,yeojohnson_no_smear,linearized_ols,2,0.007264890999067575,,,6.184039159697911,,,,
exponential_additive,yeojohnson_smear,linearized_ols,2,0.007262804996571504,,,5.695725873216368,,,,
exponential_additive,GD,nonlinear,2,0.12220736700692214,5000.0,35001.0,4.741139238245143,False,,heuristic,
exponential_additive,GN,nonlinear,2,0.0010737629927461967,25.0,176.0,4.7265276768387565,True,,heuristic,
exponential_additive,BFGS,nonlinear,2,0.001455175006412901,19.0,290.0,4.726527676447538,True,,heuristic,
exponential_additive,ZZU,zzu_hybrid,2,0.0019162380049237981,12.0,182.0,19.090014291214345,True,,,log_smear
exponential_additive,BFGS_warmstart,nonlinear,2,0.0011053169873775914,12.0,181.0,29.156029203573606,True,,zzu_screen,
exponential_additive,identity,linearized_ols,3,5.6819000747054815e-05,,,8.568700803480501,,,,
exponential_additive,log_no_smear,linearized_ols,3,4.77760040666908e-05,,,19.618705116421896,,,,
exponential_additive,log_smear,linearized_ols,3,4.464200173970312e-05,,,328.02867593589934,,,,
exponential_additive,reciprocal_no_smear,linearized_ols,3,4.723400343209505e-05,,,23.748977631671654,,,,
exponential_additive,reciprocal_smear,linearized_ols,3,4.118200740776956e-05,,,23.74897104356968,,,,
exponential_additive,power_0.5_smear,linearized_ols,3,4.330300725996494e-05,,,6.796459812085969,,,,
exponential_additive,power_2_smear,linearized_ols,3,4.235499363858253e-05,,,15.891334029281321,,,,
exponential_additive,boxcox_no_smear,linearized_ols,3,0.006878432992380112,,,6.580183201054368,,,,
exponential_additive,boxcox_smear,linearized_ols,3,0.006609618998481892,,,6.472067213382175,,,,
exponential_additive,yeojohnson_no_smear,linearized_ols,3,0.007265087013365701,,,6.887348966648015,,,,
exponential_additive,yeojohnson_smear,linearized_ols,3,0.0072286829963559285,,,6.8212962035767895,,,,
exponential_additive,GD,nonlinear,3,0.12286326401226688,5000.0,35001.0,4.999472791972951,False,,heuristic,
exponential_additive,GN,nonlinear,3,0.0009619139891583472,21.0,148.0,5.002795478433922,True,,heuristic,
exponential_additive,BFGS,nonlinear,3,0.0016508859989698976,21.0,316.0,5.002795478346785,True,,heuristic,
exponential_additive,ZZU,zzu_hybrid,3,0.0017865810077637434,12.0,180.0,17.108188668667957,True,,,log_smear
exponential_additive,BFGS_warmstart,nonlinear,3,0.0008925120055209845,12.0,179.0,23.74755391160224,True,,zzu_screen,
exponential_additive,identity,linearized_ols,4,6.378100079018623e-05,,,10.729681308468743,,,,
exponential_additive,log_no_smear,linearized_ols,4,4.9063004553318024e-05,,,30.455466981214844,,,,
exponential_additive,log_smear,linearized_ols,4,4.1922990931198e-05,,,782.3033546407712,,,,
exponential_additive,reciprocal_no_smear,linearized_ols,4,4.539100336842239e-05,,,28.628683850232544,,,,
exponential_additive,reciprocal_smear,linearized_ols,4,3.940700844395906e-05,,,28.628687185523052,,,,
exponential_additive,power_0.5_smear,linearized_ols,4,4.2539002606645226e-05,,,8.744958624261036,,,,
exponential_additive,power_2_smear,linearized_ols,4,4.164400161243975e-05,,,15.298029899160834,,,,
