dataset,method,variant,seed,fit_time_sec,n_iter,converged,rmse,fit_error
michaelis_menten,gradient_descent,zzu,2,0.1170704849937465,5000.0,False,0.7146571875535284,
michaelis_menten,gradient_descent,pure,3,0.1172930879984051,5000.0,False,2.7370038014755576,
michaelis_menten,gradient_descent,zzu,3,0.11668997400556691,5000.0,False,0.8324328783059124,
michaelis_menten,gradient_descent,pure,4,0.11642143499921076,5000.0,False,2.1479566172260602,
michaelis_menten,gradient_descent,zzu,4,0.11636702400573995,5000.0,False,0.6141478800582322,
michaelis_menten,gradient_descent,pure,5,0.11629308099509217,5000.0,False,2.7156591762651154,
michaelis_menten,gradient_descent,zzu,5,0.1175896690110676,5000.0,False,0.7874732394265209,
michaelis_menten,gradient_descent,pure,6,0.11674378500902094,5000.0,False,2.3288535838421893,
michaelis_menten,gradient_descent,zzu,6,0.11713411299569998,5000.0,False,0.8246469745406038,
michaelis_menten,gradient_descent,pure,7,0.11744699100381695,5000.0,False,2.331725930660579,
michaelis_menten,gradient_descent,zzu,7,0.11662676000560168,5000.0,False,0.8507513668632536,
michaelis_menten,gradient_descent,pure,8,0.11680258299747948,5000.0,False,2.4860889265749573,
michaelis_menten,gradient_descent,zzu,8,0.11750023899367079,5000.0,False,0.6782765082438872,
michaelis_menten,gradient_descent,pure,9,0.11639341700356454,5000.0,False,2.5281764905101554,
michaelis_menten,gradient_descent,zzu,9,0.11736035899957642,5000.0,False,0.6820882530251209,
michaelis_menten,gauss_newton,pure,0,0.0005629140068776906,12.0,True,0.32742112021225084,
michaelis_menten,gauss_newton,zzu,0,0.0015146090008784086,12.0,True,0.32808809108608483,
michaelis_menten,gauss_newton,pure,1,0.000538919004611671,12.0,True,0.25052937507337775,
michaelis_menten,gauss_newton,zzu,1,0.0013542480010073632,12.0,True,0.2505525364556679,
michaelis_menten,gauss_newton,pure,2,0.0005339409981388599,12.0,True,0.30067357629683455,
michaelis_menten,gauss_newton,zzu,2,0.001485213011619635,12.0,True,0.30032148459746855,
michaelis_menten,gauss_newton,pure,3,0.0005338659975677729,12.0,True,0.28113488111124096,
michaelis_menten,gauss_newton,zzu,3,0.0013143859978299588,12.0,True,0.28102350346077354,
michaelis_menten,gauss_newton,pure,4,0.0005358810012694448,12.0,True,0.2730176433763258,
michaelis_menten,gauss_newton,zzu,4,0.0012887429911643267,12.0,True,0.2729527877700279,
michaelis_menten,gauss_newton,pure,5,0.0005599220021395013,13.0,True,0.3360830408991607,
michaelis_menten,gauss_newton,zzu,5,0.001334229003987275,13.0,True,0.3367920284151429,
michaelis_menten,gauss_newton,pure,6,0.0004928560083499178,11.0,True,0.40212310460379014,
michaelis_menten,gauss_newton,zzu,6,0.0012624249939108267,11.0,True,0.40204993847253323,
michaelis_menten,gauss_newton,pure,7,0.000532063000719063,12.0,True,0.24740474307781757,
michaelis_menten,gauss_newton,zzu,7,0.0013135960034560412,12.0,True,0.2474410618490344,
michaelis_menten,gauss_newton,pure,8,0.000532789999851957,12.0,True,0.21178670387756446,
michaelis_menten,gauss_newton,zzu,8,0.0013031809940002859,12.0,True,0.2117014518802176,
michaelis_menten,gauss_newton,pure,9,0.0005673069972544909,13.0,True,0.33713683947866957,
